,Unnamed: 0,E_HOMO_PM6[eV],E_LUMO_PM6[eV],DipoleMoment [D],IsotropicAverageAlpha [A.U.],AverageBeta [A.U.], AverageGamma [A.U.],S1(CAS2-1+CIS) [eV],S2(CAS2-1+CIS) [eV],INDOS-OscStr(CAS2-1+CIS),CI-Coef**2(CAS2-1+CIS),T1(CAS2-1+CIS) [eV],T2(CAS2-1+CIS) [eV],nAcid,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nF,nX,nBase,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsM,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,Sv,Sse,Spe,Sare,Sp,Si,Mv,Mse,Mpe,Mare,Mp,Mi,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,nAtomLC,nAtomP,nAtomLAC,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,n8Ring,n9Ring,n10Ring,nFRing,nF4Ring,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF9Ring,nF10Ring,nHeteroRing,n3HeteroRing,n4HeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,n8HeteroRing,n9HeteroRing,n10HeteroRing,nF4HeteroRing,nF5HeteroRing,nF6HeteroRing,nF7HeteroRing,nF8HeteroRing,nF9HeteroRing,nF10HeteroRing,nT4HeteroRing,nT5HeteroRing,nT6HeteroRing,nT7HeteroRing,nT8HeteroRing,nT9HeteroRing,nT10HeteroRing,nRotB,RotBFrac,nRotBt,RotBtFrac, DRC(PUHF)
30873,140672133,-8.934239999999997,-1.47013,2.414,113.86603999999998,597.1882,31262.31578,3.3386931000000004,3.9220414,0.000399,0.0,1.220301599999857,3.097840599999857,0.0,6.0,6.0,14.0,10.0,4.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0,15.0,11.0,8.0,4.0,4.0,1.0,0.0,7.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,10.314381844087118,14.432629278951199,14.184313725490195,14.376000000000005,10.394713772455088,105.33061197604792,0.7367415602919369,1.0309020913536568,1.0131652661064428,1.0268571428571431,0.7424795551753635,7.523615141146281,1.0,2.0,2.0,3.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09090909090909093,0.060004
30876,140676641,-9.74034,1.63678,0.623,100.5734,35.5089,2556.12562,5.456599400000001,5.5723159,0.030608,0.4931931,0.01739720000023226,5.458931900000231,0.0,0.0,0.0,22.0,10.0,12.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,23.0,23.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,12.680565031548955,21.988346686088853,21.050980392156863,21.36,13.751805988023946,167.9639616766467,0.5763893196158616,0.9994703039131296,0.9568627450980394,0.9709090909090908,0.625082090364725,7.634725530756669,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.18181818181818185,0.98071
30877,140677255,-8.44967,-1.19884,1.524,134.9615,813.6742,39338.72869,0.8719336999999999,1.3333597,0.014342,0.0,0.14954400000010534,0.2447621000001053,0.0,0.0,0.0,13.0,9.0,4.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,14.0,12.0,12.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,10.08365560757175,12.775673707210489,12.450980392156866,12.520000000000005,10.597108982035929,93.25537245508984,0.7756658159670576,0.9827441313238836,0.957767722473605,0.9630769230769232,0.815162229387379,7.173490188853064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.520784
30885,140688206,-8.8855,0.38841,1.219,95.00727,153.7839,4925.741520000001,0.15728029999999998,1.6896167000000002,0.000363,0.05009816,-0.17935130000000754,0.07046709999999247,0.0,0.0,0.0,18.0,9.0,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,19.0,18.0,18.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,11.196188683085694,17.658412235979604,16.956862745098046,17.148000000000003,12.252177844311376,135.92963293413177,0.6220104823936496,0.9810229019988668,0.9420479302832246,0.9526666666666668,0.6806765469061875,7.551646274118428,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.780496
30900,140720476,-9.14027,0.49842,4.606,68.58913000000001,139.0459,1574.65564,2.0831074,3.2578154,0.024283,0.0480841,0.8932866000000104,2.0853103000000104,0.0,0.0,0.0,14.0,6.0,8.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,13.0,13.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,7.64007388560961,14.04515659140568,13.443137254901965,13.668000000000005,8.333140119760477,108.97059520958084,0.5457195632578292,1.0032254708146913,0.9602240896358546,0.9762857142857146,0.5952242942686056,7.7836139435414875,0.0,2.0,2.0,2.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,5.0,1.0,0.257462
30919,140739818,-8.03402,-0.24018,1.348,84.33046999999998,49.6875,2838.76557,2.8494528,2.9203469,0.003654,0.33781578,-0.03294479999999566,2.6694697000000045,0.0,0.0,0.0,15.0,7.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,15.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,9.167311215143501,14.551347414420974,13.901960784313733,14.040000000000004,10.194217964071854,112.34110419161678,0.6111540810095666,0.970089827628065,0.9267973856209152,0.9360000000000004,0.6796145309381235,7.489406946107786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.677886
30921,140740,-8.68548,-0.0429,0.818,87.33388000000002,55.6485,3971.36111,4.240387,4.8548187999999985,0.234967,0.03359194,1.341341600000078,2.429855800000078,0.0,0.0,0.0,15.0,7.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,12.0,12.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,9.167311215143501,14.551347414420974,13.901960784313733,14.040000000000004,10.194217964071854,112.34110419161678,0.6111540810095666,0.970089827628065,0.9267973856209152,0.9360000000000004,0.6796145309381235,7.489406946107786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08003500000000001
30970,140896070,-8.460289999999999,-1.60331,1.25,128.47471000000002,518.8430000000002,33205.2554,0.8674245999999999,1.7264558,0.000394,0.0,0.3398867999999311,1.2987854999999309,0.0,6.0,6.0,19.0,10.0,9.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,19.0,16.0,13.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,12.196188683085694,18.658412235979604,17.956862745098046,18.148000000000003,13.252177844311376,142.6723275449102,0.641904667530826,0.9820216966305054,0.9450980392156864,0.9551578947368424,0.6974830444374408,7.509069870784748,1.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,4.0,0.4,0.116294
30983,140942071,-9.21536,-1.0673700000000002,5.8870000000000005,80.05888,77.5724,2133.8240100000007,2.5756,3.0708617,0.003885,0.07710332,0.5276572000000215,2.2414459000000218,0.0,0.0,0.0,16.0,8.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,15.0,15.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.199165479340527,16.203932993445008,15.670588235294122,15.952000000000005,9.82894850299401,126.92523592814374,0.5749478424587829,1.012745812090313,0.9794117647058826,0.9970000000000004,0.6143092814371256,7.932827245508982,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.165441
30986,140957723,-8.25024,-1.28959,0.901,117.58017,178.21599999999995,15191.95215,1.3192965,2.0901216,0.014893,0.0,0.21180660000004534,1.791833400000045,0.0,0.0,0.0,18.0,10.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,14.0,14.0,6.0,5.0,5.0,0.0,5.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,13.048600854874824,17.208302986161687,16.501960784313727,16.648000000000007,14.822960479041916,129.02154730538922,0.724922269715268,0.9560168325645382,0.9167755991285405,0.9248888888888892,0.8234978043912174,7.16786373918829,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915526
31002,140978968,-8.397689999999999,-1.7782099999999998,2.741,291.57481,10767003.4647,119771679110.83455,1.0267727,1.4779308,0.002295,0.35613926,-0.0428818999998839,0.8526012000001161,0.0,0.0,0.0,13.0,9.0,4.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,14.0,13.0,13.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,10.08365560757175,12.775673707210489,12.450980392156866,12.520000000000005,10.597108982035929,93.25537245508984,0.7756658159670576,0.9827441313238836,0.957767722473605,0.9630769230769232,0.815162229387379,7.173490188853064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.430661
31034,140995813,-9.39635,-0.7147100000000001,3.607,79.26543000000002,75.0103,2900.47522,2.7594676,3.1244918,0.014818,0.0,1.2892973000000438,1.9268099000000438,0.0,0.0,0.0,16.0,8.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,16.0,14.0,14.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,9.199165479340527,16.203932993445008,15.670588235294122,15.952000000000005,9.82894850299401,126.92523592814374,0.5749478424587829,1.012745812090313,0.9794117647058826,0.9970000000000004,0.6143092814371256,7.932827245508982,4.0,4.0,4.0,4.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.08363200000000001
31035,140996387,-9.23836,-0.4,2.1180000000000003,75.21143000000002,52.2509,2794.50035,4.3310803,4.7208677,0.005839,0.07820859,0.9415417000000159,2.180708300000016,0.0,0.0,0.0,14.0,8.0,6.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,14.0,13.0,13.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,8.769880724608184,14.65549890750182,14.22352941176471,14.480000000000004,8.836382035928143,107.03371736526951,0.6264200517577274,1.0468213505358441,1.0159663865546222,1.0342857142857147,0.6311701454234387,7.645265526090674,3.0,3.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06714500000000001
31043,141000863,-8.62208,0.36107,3.472,88.91951999999998,133.3482,6915.1617700000015,0.26304140000000004,1.0376731,1.9e-05,0.0,-0.6651383000000806,-0.39896710000008057,0.0,0.0,0.0,17.0,7.0,10.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,17.0,17.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9.423938123346225,16.769847050254914,15.976470588235301,16.200000000000006,10.473011976047902,130.03849101796408,0.5543493013733075,0.9864615911914656,0.9397923875432528,0.9529411764705886,0.6160595280028177,7.64932300105671,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,2.0,0.2857142857142857,0.458303
31055,141006770,-8.426639999999999,-0.58934,1.979,79.14936,155.4003,8082.3565,3.9162914,4.9213974,0.117194,0.03173267,1.5192945999999663,2.8561174999999666,0.0,0.0,0.0,11.0,7.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,11.0,9.0,9.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.488173824547122,11.395484340859433,11.203921568627452,11.388000000000002,7.589324550898203,85.42046227544911,0.6807430749588292,1.0359531218963118,1.0185383244206774,1.0352727272727271,0.6899385955362002,7.765496570495372,1.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.05698200000000001
31060,141010237,-9.87046,-0.6150399999999999,3.189,101.06563,75.4383,6357.92061,1.3638887,2.4159178,0.000303,0.04013751,-0.0047802000001411216,0.5365347999998589,0.0,0.0,0.0,18.0,10.0,8.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,19.0,18.0,18.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,11.596909423977205,18.212672978878366,17.600000000000005,17.840000000000003,12.154697005988018,135.3928407185629,0.6442727457765114,1.0118151654932426,0.9777777777777779,0.9911111111111112,0.6752609447771123,7.521824484364605,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.18181818181818185,0.938981
31062,141010575,-8.145719999999999,0.02954,2.373,101.00793,108.4491,5819.52289,0.5511634,0.7179361999999999,0.00586,0.06103073,-0.4902848000001541,0.226999199999846,0.0,0.0,0.0,18.0,10.0,8.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,18.0,17.0,17.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,11.11283655607572,18.538965768390387,17.9843137254902,18.296000000000006,11.4720622754491,139.31355928143714,0.6173798086708734,1.0299425426883546,0.9991285403050112,1.0164444444444447,0.6373367930805055,7.739642182302062,4.0,4.0,4.0,4.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2,0.449611
31067,141012183,-7.40556,-0.92648,3.285,106.41348,700.4947,28317.520910000007,1.6920905,2.5905807000000003,0.047074,0.00202205,1.0765544000000773,1.9995915000000768,0.0,0.0,0.0,16.0,7.0,9.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,10.081187665377573,15.436999271667874,14.701960784313734,14.844000000000005,12.563555089820357,120.58279461077845,0.6300742290860983,0.9648124544792424,0.9188725490196079,0.9277500000000004,0.7852221931137723,7.536424663173653,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651938
31077,141022605,-8.301210000000001,-0.01153,1.82,95.35784,114.2744,4267.90596,1.2415787,2.5289479,0.014634,0.0,-0.3268164999999499,0.1596180000000501,0.0,0.0,0.0,17.0,8.0,9.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,16.0,16.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,10.196188683085692,16.658412235979604,15.956862745098045,16.148000000000007,11.252177844311372,129.1869383233533,0.5997758048873938,0.9799066021164472,0.9386389850057671,0.9498823529411768,0.6618928143712574,7.599231666079607,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104492
31130,141061825,-9.61346,-2.08505,3.941,96.25144,720.4094,41251.80658,0.0978704,0.8193889000000001,0.000161,0.0,-0.033739400000058595,0.2884029999999414,0.0,0.0,0.0,10.0,8.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,11.0,13.0,12.0,12.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.573682067982903,10.540422432629278,10.494117647058824,10.672,7.4332850299401185,78.06855449101798,0.7573682067982904,1.0540422432629275,1.0494117647058825,1.0672,0.7433285029940121,7.806855449101797,3.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909093,0.973215
31144,141071448,-10.89279,-1.0339200000000002,4.621,61.30951999999999,84.7173,688.32079,0.5645108,2.2243627,0.000176,0.02744465,0.1902051000001848,0.8323837000001848,0.0,0.0,0.0,8.0,6.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,10.0,10.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.05775493588439,8.21412964311726,8.109803921568629,8.216000000000001,6.115919760479041,60.66244670658683,0.7572193669855487,1.0267662053896576,1.0137254901960786,1.027,0.7644899700598802,7.5828058383233525,1.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538237
31204,141125140,-9.2501,-1.14555,1.825,96.14088,29.5271,5962.06964,3.0051339,3.6459135,0.051545000000000014,0.05709013,0.8616475999997419,2.684787399999742,0.0,9.0,10.0,14.0,10.0,4.0,0.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,15.0,11.0,5.0,1.0,4.0,0.0,0.0,10.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,10.202972928963977,14.726147123088126,14.55294117647059,14.788000000000006,10.069564071856286,107.06037245508982,0.7287837806402839,1.051867651649152,1.0394957983193278,1.0562857142857145,0.7192545765611633,7.647169461077844,1.0,3.0,3.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09090909090909093,0.181452
31249,141169642,-9.21676,-1.43595,5.565,102.61867,270.5191,8000.251,2.8107365,3.6186462,5.2e-05,0.02743956,1.2672952000000348,2.641864200000035,0.0,5.0,5.0,16.0,10.0,6.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,17.0,14.0,11.0,5.0,3.0,1.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,10.61417321392225,16.483612527312452,16.101960784313732,16.364000000000004,10.85195089820359,123.57653173652695,0.6633858258701406,1.0302257829570285,1.0063725490196078,1.0227500000000005,0.6782469311377244,7.723533233532934,2.0,3.0,3.0,4.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09090909090909093,0.077364
31282,141208578,-9.45166,-1.47444,4.214,63.81206,247.2946,5525.93385,0.9136655,2.2905943,0.00053,0.0,0.15853859999992892,1.9966851999999289,0.0,0.0,0.0,11.0,7.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,10.0,8.0,8.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.029180948503971,11.763292061179895,11.533333333333335,11.776000000000005,6.8749532934131725,86.51435449101797,0.6390164498639973,1.0693901873799907,1.0484848484848486,1.070545454545455,0.6249957539466521,7.86494131736527,2.0,4.0,2.0,4.0,0.0,0.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,4.0,0.6666666666666666,0.087049
